x,y,z
344.2,271.7,-7.0
343.3,271.8,-7.1
343.8,271.7,-7.0
344.7,271.7,-6.9
350.9,271.6,-6.4
351.4,271.6,-6.3
342.7,271.9,-8.1
342.2,271.9,-8.2
343.1,271.9,-8.1
352.4,271.7,-7.2
352.9,271.6,-7.2
361.4,271.5,-6.4
361.8,271.4,-6.3
377.4,271.1,-4.9
367.0,271.3,-6.9
365.7,271.4,-7.0
364.3,271.4,-7.1
363.0,271.4,-7.2
361.6,271.4,-7.4
360.3,271.5,-7.5
354.9,271.6,-8.0
342.0,271.9,-9.2
340.6,271.9,-9.3
339.7,271.9,-9.4
340.2,271.9,-9.4
341.1,271.9,-9.3
341.5,271.9,-9.2
354.0,271.6,-8.1
354.5,271.6,-8.0
355.4,271.6,-7.9
359.8,271.5,-7.5
360.7,271.5,-7.5
361.2,271.5,-7.4
362.1,271.4,-7.3
362.5,271.4,-7.3
363.4,271.4,-7.2
363.9,271.4,-7.2
364.8,271.4,-7.1
365.2,271.4,-7.0
366.1,271.3,-7.0
366.6,271.3,-6.9
396.5,270.7,-4.1
397.4,270.7,-4.1
397.8,270.6,-4.0
395.9,270.8,-5.2
394.6,270.8,-5.3
359.2,271.6,-8.6
357.9,271.6,-8.7
356.5,271.7,-8.8
356.1,271.7,-8.9
357.0,271.6,-8.8
357.4,271.6,-8.8
358.3,271.6,-8.7
358.8,271.6,-8.6
359.7,271.6,-8.5
360.1,271.6,-8.5
395.0,270.8,-5.3
395.5,270.8,-5.2
396.4,270.8,-5.1
401.3,270.7,-4.7
401.8,270.7,-4.6
394.0,270.8,-6.4
392.7,270.9,-6.5
391.3,270.9,-6.6
390.0,270.9,-6.8
388.7,270.9,-6.9
387.3,271.0,-7.0
386.0,271.0,-7.1
384.6,271.0,-7.3
381.5,271.1,-7.5
380.6,271.1,-7.6
381.0,271.1,-7.6
383.7,271.1,-7.3
384.2,271.0,-7.3
385.1,271.0,-7.2
385.5,271.0,-7.2
386.4,271.0,-7.1
386.9,271.0,-7.0
387.8,271.0,-7.0
388.2,271.0,-6.9
389.1,270.9,-6.8
389.6,270.9,-6.8
390.5,270.9,-6.7
390.9,270.9,-6.7
391.8,270.9,-6.6
392.2,270.9,-6.5
393.1,270.8,-6.5
393.6,270.8,-6.4
394.5,270.8,-6.3
403.0,270.6,-5.5
403.5,270.6,-5.5
421.0,270.2,-3.9
421.4,270.2,-3.8
404.8,270.7,-6.4
383.1,271.2,-8.4
383.6,271.2,-8.3
404.3,270.7,-6.4
405.2,270.7,-6.3
422.3,270.2,-3.8
423.2,270.3,-4.7
424.1,270.3,-4.6
424.6,270.2,-4.5
425.5,270.2,-4.5
406.9,270.6,-7.2
406.0,270.7,-7.3
406.5,270.6,-7.2
426.3,270.2,-5.4
427.2,270.2,-5.3
427.7,270.2,-5.3
413.1,270.6,-7.6
413.6,270.6,-7.6
429.0,270.2,-6.1
429.5,270.2,-6.1
431.7,270.2,-5.9
432.1,270.2,-5.9
433.0,270.2,-5.8
433.5,270.1,-5.7
434.0,271.0,-5.6
434.8,270.1,-5.6
434.8,270.5,-5.6
435.7,270.1,-5.5
435.7,268.7,-5.7
435.7,267.8,-5.7
435.7,268.3,-5.7
435.7,269.2,-5.6
435.7,269.6,-5.6
434.8,269.2,-5.7
434.8,269.6,-5.7
433.9,269.2,-5.8
433.9,269.6,-5.7
433.0,269.3,-5.9
433.0,269.7,-5.8
432.1,269.3,-5.9
432.1,269.7,-5.9
431.2,269.3,-6.0
431.2,269.7,-6.0
429.0,269.7,-6.2
427.2,269.8,-5.4
425.5,269.7,-4.5
424.1,269.8,-4.6
421.4,269.8,-3.9
403.5,270.2,-5.5
401.8,270.2,-4.7
400.1,270.2,-3.8
398.7,270.2,-4.0
397.4,270.3,-4.1
377.4,270.6,-4.9
374.9,270.6,-4.2
351.3,271.1,-6.4
349.8,271.1,-5.5
348.5,271.2,-5.6
346.9,271.1,-4.8
326.6,271.5,-6.6
325.2,271.6,-6.8
325.7,271.6,-6.7
326.1,271.5,-6.7
346.0,271.1,-4.8
346.5,271.1,-4.8
347.3,271.1,-4.7
347.8,271.1,-4.7
345.3,271.2,-5.9
344.9,271.2,-6.0
345.8,271.2,-5.9
348.9,271.1,-5.6
349.4,271.1,-5.5
350.2,271.1,-5.5
344.7,271.2,-7.0
343.3,271.3,-7.1
343.8,271.3,-7.1
344.2,271.2,-7.0
350.9,271.1,-6.4
351.7,271.1,-6.3
374.4,270.6,-4.2
367.2,270.8,-5.9
352.4,271.2,-7.3
342.2,271.4,-8.2
342.7,271.4,-8.2
343.1,271.4,-8.1
352.9,271.1,-7.2
353.3,271.1,-7.2
367.6,270.8,-5.9
375.3,270.6,-4.1
377.0,270.6,-5.0
365.7,271.0,-7.0
364.3,271.0,-7.2
363.0,271.0,-7.3
361.6,271.1,-7.4
360.3,271.1,-7.5
354.5,271.2,-8.1
339.7,271.5,-9.4
339.3,271.5,-9.5
340.2,271.5,-9.4
354.0,271.2,-8.1
354.9,271.2,-8.0
355.4,271.2,-8.0
360.7,271.1,-7.5
361.2,271.1,-7.4
362.1,271.0,-7.4
362.5,271.0,-7.3
363.4,271.0,-7.2
363.9,271.0,-7.2
364.8,271.0,-7.1
365.2,271.0,-7.1
366.1,271.0,-7.0
396.5,270.3,-4.2
396.9,270.3,-4.1
397.8,270.3,-4.1
398.3,270.2,-4.0
399.2,270.2,-3.9
399.6,270.2,-3.9
400.5,270.2,-3.8
396.4,270.3,-5.2
395.0,270.3,-5.3
359.7,271.1,-8.6
358.3,271.1,-8.7
357.0,271.1,-8.8
357.4,271.1,-8.8
357.9,271.1,-8.8
358.8,271.1,-8.7
359.2,271.1,-8.6
360.1,271.1,-8.6
394.6,270.3,-5.4
395.5,270.3,-5.3
395.9,270.3,-5.2
401.3,270.2,-4.7
394.5,270.4,-6.4
393.1,270.4,-6.5
391.8,270.5,-6.6
390.4,270.5,-6.7
389.1,270.5,-6.9
387.8,270.6,-7.0
386.4,270.6,-7.1
385.1,270.6,-7.2
383.7,270.7,-7.4
381.5,270.7,-7.6
380.6,270.7,-7.7
381.0,270.7,-7.6
381.9,270.7,-7.5
382.4,270.7,-7.5
384.2,270.6,-7.3
384.6,270.6,-7.3
385.5,270.6,-7.2
386.0,270.6,-7.2
386.9,270.6,-7.1
387.3,270.6,-7.0
388.2,270.6,-7.0
388.7,270.5,-6.9
389.6,270.5,-6.8
390.0,270.5,-6.8
390.8,270.5,-6.7
391.3,270.5,-6.7
392.2,270.5,-6.6
392.7,270.5,-6.5
393.6,270.4,-6.5
394.0,270.4,-6.4
394.9,270.4,-6.3
402.6,270.2,-5.6
403.0,270.2,-5.6
420.5,269.8,-4.0
421.0,269.8,-3.9
421.9,269.8,-3.8
422.3,269.8,-3.8
404.8,270.2,-6.4
383.1,270.7,-8.4
383.6,270.7,-8.4
405.2,270.2,-6.4
424.6,269.7,-4.6
425.0,269.7,-4.6
406.5,270.2,-7.3
406.0,270.3,-7.3
406.9,270.2,-7.2
426.3,269.8,-5.4
426.8,269.8,-5.4
427.7,269.8,-5.3
413.6,270.1,-7.6
373.0,270.1,-2.4
346.9,270.7,-4.8
326.6,271.1,-6.7
325.2,271.2,-6.8
325.7,271.2,-6.8
326.1,271.2,-6.7
346.0,270.7,-4.9
346.5,270.7,-4.8
347.3,270.7,-4.8
347.8,270.7,-4.7
373.5,270.1,-2.3
413.1,270.1,-7.7
428.6,269.8,-6.2
429.5,269.7,-6.1
429.4,269.3,-6.2
428.1,269.4,-6.3
427.7,269.3,-5.4
426.3,269.3,-5.5
424.6,269.4,-4.6
422.8,269.3,-3.8
421.4,269.3,-3.9
401.8,269.8,-4.7
400.1,269.7,-3.9
398.7,269.7,-4.0
397.4,269.8,-4.1
377.4,270.2,-5.0
374.4,270.2,-4.3
350.8,270.7,-6.4
349.4,270.6,-5.6
345.8,270.7,-5.9
344.9,270.7,-6.0
345.3,270.7,-6.0
348.5,270.7,-5.7
348.9,270.6,-5.6
349.8,270.6,-5.5
350.2,270.6,-5.5
344.7,270.8,-7.0
343.3,270.9,-7.1
343.8,270.9,-7.1
344.2,270.8,-7.1
350.4,270.7,-6.5
351.3,270.7,-6.4
351.7,270.7,-6.4
374.9,270.2,-4.2
375.3,270.2,-4.2
366.3,270.5,-6.0
352.4,270.8,-7.3
342.2,271.0,-8.2
340.9,271.0,-8.4
340.4,271.0,-8.4
341.3,271.0,-8.3
341.8,271.0,-8.3
342.7,271.0,-8.2
343.1,271.0,-8.2
352.9,270.7,-7.3
353.3,270.7,-7.2
366.8,270.4,-6.0
366.1,270.5,-7.0
364.8,270.5,-7.2
363.4,270.5,-7.3
362.1,270.5,-7.4
360.7,270.6,-7.5
355.8,270.7,-8.0
354.5,270.7,-8.1
339.3,271.0,-9.5
339.7,271.0,-9.5
340.2,271.0,-9.4
354.9,270.7,-8.1
355.4,270.7,-8.0
356.3,270.7,-7.9
360.3,270.6,-7.6
361.2,270.6,-7.5
361.6,270.6,-7.5
362.5,270.5,-7.4
363.0,270.5,-7.3
363.9,270.5,-7.2
364.3,270.5,-7.2
365.2,270.5,-7.1
365.7,270.5,-7.1
396.5,269.8,-4.2
396.9,269.8,-4.2
397.8,269.8,-4.1
398.3,269.7,-4.1
399.2,269.7,-4.0
399.6,269.7,-3.9
395.9,269.9,-5.3
360.1,270.7,-8.6
358.8,270.7,-8.7
357.4,270.7,-8.8
357.0,270.8,-8.9
357.9,270.7,-8.8
358.3,270.7,-8.8
359.2,270.7,-8.7
359.7,270.7,-8.6
395.0,269.9,-5.4
395.5,269.9,-5.3
396.4,269.9,-5.2
400.5,269.7,-3.9
401.3,269.8,-4.8
394.5,269.9,-6.4
393.1,269.9,-6.5
391.8,270.0,-6.7
390.4,270.0,-6.8
389.0,270.0,-6.9
387.8,270.1,-7.0
386.4,270.1,-7.2
385.1,270.1,-7.3
383.7,270.2,-7.4
381.5,270.2,-7.6
380.6,270.2,-7.7
381.0,270.2,-7.7
381.9,270.2,-7.6
382.4,270.2,-7.5
384.2,270.1,-7.4
384.6,270.1,-7.3
385.5,270.1,-7.3
386.0,270.1,-7.2
386.9,270.1,-7.1
387.3,270.1,-7.1
388.2,270.1,-7.0
388.7,270.0,-7.0
389.5,270.0,-6.9
389.9,270.0,-6.8
390.8,270.0,-6.8
391.3,270.0,-6.7
392.2,270.0,-6.6
392.7,270.0,-6.6
393.6,269.9,-6.5
394.0,269.9,-6.5
394.9,269.9,-6.4
420.5,269.3,-4.0
421.0,269.3,-4.0
421.9,269.3,-3.9
422.3,269.3,-3.8
404.8,269.8,-6.5
383.6,270.3,-8.4
383.1,270.3,-8.5
403.8,269.8,-6.6
404.3,269.8,-6.5
405.2,269.8,-6.4
423.2,269.3,-3.8
424.1,269.4,-4.7
425.0,269.3,-4.6
369.3,269.6,-0.8
368.9,269.6,-0.8
425.5,269.3,-4.5
406.9,269.7,-7.3
406.0,269.8,-7.4
406.5,269.7,-7.3
407.4,269.7,-7.2
426.8,269.3,-5.4
427.2,269.3,-5.4
413.1,269.7,-7.7
411.8,269.7,-7.8
410.8,269.7,-7.9
411.3,269.7,-7.9
412.2,269.7,-7.8
412.7,269.7,-7.7
413.6,269.7,-7.7
428.6,269.4,-6.3
428.9,269.3,-6.2
429.9,269.7,-6.1
431.7,269.3,-6.0
431.7,269.7,-5.9
432.6,269.3,-5.9
432.6,269.7,-5.9
433.5,269.2,-5.8
433.5,269.6,-5.8
434.4,269.2,-5.7
434.4,269.6,-5.7
435.3,269.2,-5.6
435.3,267.8,-5.8
435.3,268.3,-5.7
435.3,268.7,-5.7
434.4,268.3,-5.8
434.4,268.7,-5.8
433.5,268.4,-5.9
433.5,268.7,-5.9
432.6,268.4,-6.0
432.6,268.8,-5.9
431.7,268.4,-6.1
431.7,268.8,-6.0
430.7,268.4,-6.2
428.9,268.5,-6.3
428.9,268.9,-6.3
428.0,268.5,-6.4
428.0,268.9,-6.4
426.8,268.4,-5.5
426.8,268.9,-5.5
425.5,268.4,-4.6
425.5,268.8,-4.6
424.6,268.5,-4.7
424.6,268.9,-4.7
422.8,268.9,-3.8
421.4,268.9,-4.0
401.8,269.3,-4.8
399.6,269.3,-4.0
398.3,269.3,-4.1
396.9,269.4,-4.2
378.2,269.8,-6.0
376.2,269.7,-4.1
374.9,269.8,-4.3
373.0,269.6,-2.4
351.7,270.3,-6.4
349.8,270.2,-5.6
347.8,270.2,-4.8
346.5,270.2,-4.9
346.0,270.2,-4.9
346.9,270.2,-4.9
347.3,270.2,-4.8
345.3,270.3,-6.0
344.9,270.3,-6.0
345.8,270.3,-6.0
348.9,270.2,-5.7
349.4,270.2,-5.6
344.2,270.4,-7.1
343.3,270.5,-7.2
343.8,270.5,-7.1
344.7,270.4,-7.1
350.8,270.3,-6.5
351.3,270.3,-6.4
366.9,269.9,-5.0
367.4,269.9,-5.0
373.5,269.6,-2.4
374.4,269.8,-4.3
375.3,269.8,-4.2
375.8,269.7,-4.2
376.6,269.7,-4.1
366.8,269.9,-6.0
353.3,270.2,-7.3
342.2,270.5,-8.3
340.9,270.5,-8.4
340.4,270.5,-8.5
341.3,270.5,-8.4
341.8,270.5,-8.3
352.4,270.3,-7.3
352.9,270.2,-7.3
353.8,270.2,-7.2
366.3,270.0,-6.1
377.4,269.7,-5.0
365.7,270.1,-7.1
364.3,270.1,-7.2
363.0,270.1,-7.4
361.6,270.2,-7.5
360.3,270.2,-7.6
355.4,270.3,-8.1
354.5,270.3,-8.2
354.9,270.3,-8.1
355.8,270.3,-8.0
356.3,270.3,-8.0
360.7,270.2,-7.6
361.2,270.2,-7.5
362.1,270.1,-7.5
362.5,270.1,-7.4
363.4,270.1,-7.3
363.9,270.1,-7.3
364.8,270.1,-7.2
365.2,270.1,-7.2
366.1,270.1,-7.1
378.6,269.8,-5.9
396.5,269.4,-4.3
397.4,269.4,-4.2
397.8,269.4,-4.1
398.7,269.3,-4.1
399.2,269.3,-4.0
400.1,269.3,-3.9
400.5,269.3,-3.9
395.9,269.4,-5.3
361.0,270.2,-8.6
359.7,270.2,-8.7
358.3,270.2,-8.8
357.4,270.2,-8.9
357.9,270.2,-8.8
358.8,270.2,-8.8
359.2,270.2,-8.7
360.1,270.2,-8.6
360.6,270.2,-8.6
395.0,269.4,-5.4
395.5,269.4,-5.4
394.5,269.5,-6.5
393.1,269.6,-6.6
391.8,269.6,-6.7
390.4,269.6,-6.8
389.0,269.6,-7.0
387.7,269.7,-7.1
386.4,269.7,-7.2
385.1,269.7,-7.3
383.7,269.8,-7.5
381.5,269.8,-7.7
381.9,269.8,-7.6
382.4,269.8,-7.6
384.2,269.7,-7.4
384.6,269.7,-7.4
385.5,269.7,-7.3
386.0,269.7,-7.2
386.9,269.7,-7.2
387.3,269.7,-7.1
388.1,269.7,-7.0
388.6,269.7,-7.0
389.5,269.6,-6.9
389.9,269.6,-6.9
390.8,269.6,-6.8
391.3,269.6,-6.7
392.2,269.6,-6.7
392.7,269.6,-6.6
393.6,269.5,-6.5
394.0,269.5,-6.5
394.9,269.5,-6.4
396.4,269.4,-5.3
420.5,268.9,-4.0
421.0,268.9,-4.0
421.9,268.9,-3.9
422.3,268.9,-3.9
423.2,268.9,-3.8
423.2,268.4,-3.8
421.9,268.4,-4.0
420.5,268.4,-4.1
400.9,268.8,-3.9
399.6,268.8,-4.0
398.3,268.8,-4.1
396.9,268.9,-4.3
378.2,269.3,-6.0
377.0,269.3,-5.1
375.3,269.3,-4.3
373.4,269.2,-2.4
368.9,269.2,-0.8
369.3,269.2,-0.8
348.2,269.8,-4.8
346.9,269.8,-4.9
346.0,269.8,-5.0
346.5,269.8,-4.9
347.3,269.8,-4.9
347.8,269.8,-4.8
372.9,269.2,-2.5
366.9,269.4,-5.0
350.8,269.8,-6.5
349.3,269.7,-5.7
345.8,269.8,-6.0
344.9,269.8,-6.1
345.3,269.8,-6.0
346.2,269.8,-6.0
348.8,269.7,-5.7
349.7,269.7,-5.6
350.1,269.7,-5.6
343.3,270.0,-7.2
342.4,270.0,-7.3
342.9,270.0,-7.3
343.8,270.0,-7.2
351.3,269.8,-6.5
351.7,269.8,-6.4
367.4,269.4,-5.0
374.4,269.3,-4.3
374.9,269.3,-4.3
375.8,269.3,-4.2
376.2,269.2,-4.2
376.1,269.3,-5.2
366.3,269.6,-6.1
352.9,269.9,-7.3
341.8,270.1,-8.4
340.4,270.1,-8.5
339.1,270.2,-8.6
339.5,270.1,-8.6
340.0,270.1,-8.5
340.9,270.1,-8.5
341.3,270.1,-8.4
342.2,270.1,-8.3
352.4,269.9,-7.4
353.3,269.8,-7.3
353.8,269.8,-7.3
366.8,269.5,-6.1
375.6,269.4,-5.2
376.5,269.3,-5.2
376.6,269.2,-4.1
377.4,269.3,-5.1
365.7,269.6,-7.2
364.3,269.6,-7.3
363.0,269.6,-7.4
361.6,269.7,-7.5
356.3,269.8,-8.0
354.9,269.8,-8.2
354.5,269.8,-8.2
355.4,269.8,-8.1
355.8,269.8,-8.1
356.7,269.8,-8.0
361.2,269.7,-7.6
362.1,269.6,-7.5
362.5,269.6,-7.5
363.4,269.6,-7.4
363.9,269.6,-7.3
364.8,269.6,-7.2
365.2,269.6,-7.2
366.1,269.6,-7.1
378.6,269.3,-6.0
396.5,268.9,-4.3
397.4,268.9,-4.2
397.8,268.9,-4.2
398.7,268.8,-4.1
399.2,268.8,-4.1
400.1,268.8,-4.0
400.5,268.8,-3.9
395.9,269.0,-5.4
380.7,269.3,-6.8
361.5,269.8,-8.6
360.1,269.8,-8.7
358.8,269.8,-8.8
357.4,269.8,-8.9
357.9,269.8,-8.9
358.3,269.8,-8.8
359.2,269.8,-8.8
359.7,269.8,-8.7
360.6,269.8,-8.6
361.0,269.8,-8.6
379.8,269.4,-6.9
380.3,269.3,-6.8
395.0,269.0,-5.4
395.5,269.0,-5.4
396.4,269.0,-5.3
401.8,268.9,-4.8
402.2,268.9,-4.8
394.5,269.0,-6.5
393.1,269.1,-6.6
391.8,269.1,-6.8
390.4,269.1,-6.9
389.0,269.1,-7.0
387.7,269.2,-7.1
386.3,269.2,-7.3
385.1,269.2,-7.4
383.7,269.3,-7.5
382.4,269.3,-7.6
381.5,269.3,-7.7
381.9,269.3,-7.7
382.8,269.3,-7.6
383.3,269.3,-7.5
384.2,269.3,-7.5
384.6,269.2,-7.4
385.5,269.2,-7.3
386.0,269.2,-7.3
386.8,269.2,-7.2
387.2,269.2,-7.2
388.1,269.2,-7.1
388.6,269.2,-7.0
389.5,269.1,-7.0
389.9,269.1,-6.9
390.8,269.1,-6.8
391.3,269.1,-6.8
392.2,269.1,-6.7
392.7,269.1,-6.7
393.6,269.0,-6.6
394.0,269.0,-6.5
394.9,269.0,-6.5
421.0,268.4,-4.0
421.4,268.4,-4.0
422.3,268.4,-3.9
422.8,268.4,-3.9
423.7,268.4,-3.8
404.8,269.3,-6.5
403.8,269.3,-6.6
404.3,269.3,-6.6
405.2,269.3,-6.5
405.2,268.9,-6.5
403.8,268.9,-6.6
404.3,268.9,-6.6
404.8,268.9,-6.6
425.0,268.4,-4.7
368.4,268.7,-0.9
368.0,268.7,-1.0
425.0,268.8,-4.6
406.9,269.3,-7.3
406.0,269.4,-7.4
406.5,269.3,-7.4
407.3,269.3,-7.3
407.3,268.8,-7.3
405.9,268.9,-7.5
406.4,268.9,-7.4
406.8,268.8,-7.4
426.3,268.4,-5.6
426.3,268.9,-5.5
427.2,268.4,-5.5
427.2,268.9,-5.4
413.1,269.2,-7.7
411.8,269.2,-7.9
410.8,269.2,-8.0
411.3,269.2,-7.9
412.2,269.2,-7.8
412.7,269.2,-7.8
413.6,269.2,-7.7
413.6,268.8,-7.7
412.2,268.8,-7.9
410.8,268.9,-8.0
411.3,268.8,-8.0
411.8,268.8,-7.9
412.7,268.8,-7.8
413.1,268.8,-7.8
428.5,268.5,-6.4
428.5,268.9,-6.3
429.4,268.4,-6.3
429.4,268.8,-6.2
431.2,268.4,-6.1
431.2,268.8,-6.1
432.1,268.4,-6.0
432.1,268.8,-6.0
433.0,268.4,-5.9
433.0,268.8,-5.9
433.9,268.3,-5.9
433.9,268.7,-5.8
434.8,268.3,-5.8
434.4,266.4,-5.0
434.4,265.9,-5.0
434.4,266.8,-4.9
434.4,267.3,-4.9
433.5,266.9,-5.0
433.5,267.4,-5.0
432.6,266.9,-5.1
432.6,267.4,-5.1
425.0,267.9,-4.7
423.2,268.0,-3.9
421.9,268.0,-4.0
420.5,268.1,-4.1
400.5,268.4,-4.0
399.2,268.4,-4.1
397.8,268.5,-4.2
396.5,268.5,-4.3
377.4,268.8,-5.1
376.1,268.8,-5.2
374.4,268.9,-4.4
348.2,269.3,-4.8
346.9,269.3,-4.9
346.5,269.3,-5.0
347.3,269.3,-4.9
347.8,269.3,-4.9
372.9,268.7,-2.5
373.4,268.7,-2.5
367.4,269.0,-5.0
351.3,269.4,-6.5
349.7,269.3,-5.7
346.2,269.4,-6.0
344.9,269.4,-6.1
344.0,269.5,-6.2
344.5,269.4,-6.2
345.3,269.4,-6.1
345.8,269.4,-6.0
348.8,269.4,-5.8
349.3,269.3,-5.7
343.3,269.6,-7.3
342.4,269.6,-7.4
342.9,269.6,-7.3
343.8,269.6,-7.2
350.1,269.3,-5.6
350.8,269.4,-6.6
351.7,269.4,-6.5
366.9,269.0,-5.1
373.7,268.8,-3.4
374.9,268.9,-4.3
366.8,269.0,-6.1
353.3,269.3,-7.3
340.4,269.6,-8.5
339.1,269.7,-8.7
339.5,269.7,-8.6
340.0,269.6,-8.6
352.4,269.4,-7.4
352.9,269.4,-7.4
353.8,269.3,-7.3
366.3,269.1,-6.1
375.6,268.9,-5.3
376.5,268.8,-5.2
377.0,268.8,-5.2
365.2,269.2,-7.3
363.9,269.2,-7.4
362.5,269.2,-7.5
356.7,269.4,-8.0
355.4,269.4,-8.2
355.8,269.4,-8.1
356.3,269.4,-8.1
361.6,269.3,-7.6
362.1,269.2,-7.5
363.0,269.2,-7.5
363.4,269.2,-7.4
364.3,269.2,-7.3
364.8,269.2,-7.3
365.6,269.2,-7.2
378.6,268.9,-6.0
379.1,268.9,-6.0
396.9,268.5,-4.3
397.4,268.5,-4.3
398.3,268.4,-4.2
398.7,268.4,-4.1
399.6,268.4,-4.1
400.1,268.4,-4.0
400.9,268.4,-3.9
397.3,268.5,-5.3
395.9,268.5,-5.4
380.7,268.8,-6.8
361.5,269.3,-8.6
360.1,269.3,-8.7
358.8,269.3,-8.9
231.0,270.9,-7.7
231.4,270.9,-7.7
231.8,270.9,-7.6
359.2,269.3,-8.8
359.7,269.3,-8.8
360.6,269.3,-8.7
361.0,269.3,-8.6
379.8,268.9,-6.9
380.3,268.8,-6.9
395.0,268.5,-5.5
395.5,268.5,-5.4
396.4,268.5,-5.4
396.8,268.5,-5.3
394.5,268.6,-6.5
393.1,268.7,-6.7
391.8,268.7,-6.8
390.4,268.7,-6.9
389.0,268.7,-7.0
387.7,268.8,-7.2
386.3,268.8,-7.3
385.0,268.8,-7.4
383.7,268.9,-7.5
382.4,268.9,-7.7
381.5,268.9,-7.7
381.9,268.9,-7.7
382.8,268.9,-7.6
383.3,268.9,-7.6
384.2,268.9,-7.5
384.6,268.8,-7.5
385.4,268.8,-7.4
385.9,268.8,-7.3
386.8,268.8,-7.3
387.2,268.8,-7.2
388.1,268.8,-7.1
388.6,268.8,-7.1
389.5,268.7,-7.0
389.9,268.7,-7.0
390.8,268.7,-6.9
391.3,268.7,-6.8
392.2,268.7,-6.8
392.7,268.7,-6.7
393.6,268.6,-6.6
394.0,268.6,-6.6
394.9,268.6,-6.5
420.1,268.1,-4.2
421.0,268.0,-4.1
421.4,268.0,-4.0
422.3,268.0,-4.0
422.8,268.0,-3.9
423.7,268.0,-3.8
405.2,268.4,-6.6
403.8,268.4,-6.7
367.6,268.4,-1.0
404.3,268.4,-6.6
404.8,268.4,-6.6
424.6,268.0,-4.8
406.8,268.4,-7.4
405.9,268.5,-7.5
406.4,268.5,-7.4
407.3,268.4,-7.4
425.5,267.9,-4.7
425.4,267.0,-4.8
425.5,267.5,-4.7
424.6,267.1,-4.8
424.6,267.6,-4.8
423.2,267.1,-4.0
423.2,267.5,-3.9
422.3,267.1,-4.1
422.3,267.5,-4.0
421.4,267.1,-4.1
421.4,267.5,-4.1
420.5,267.2,-4.2
420.5,267.6,-4.2
419.6,267.2,-4.3
419.6,267.6,-4.3
401.8,267.5,-3.9
401.8,267.9,-3.9
400.9,267.5,-4.0
400.9,267.9,-4.0
400.1,267.5,-4.1
400.1,267.9,-4.1
399.2,267.5,-4.2
399.2,267.9,-4.1
398.3,267.6,-4.3
398.3,268.0,-4.2
397.4,267.6,-4.3
397.4,268.0,-4.3
379.1,268.0,-6.0
379.1,268.4,-6.0
377.8,267.9,-5.2
377.8,268.4,-5.1
377.0,267.9,-5.2
377.0,268.4,-5.2
376.1,267.9,-5.3
376.1,268.4,-5.3
374.9,268.0,-4.4
374.9,268.4,-4.4
373.7,267.9,-3.5
374.0,268.0,-4.5
373.7,268.4,-3.5
372.5,267.9,-2.6
372.5,268.3,-2.6
369.6,267.7,1.1
368.3,267.7,1.0
232.3,270.5,-7.6
368.8,267.7,1.0
369.2,267.7,1.1
367.7,267.9,-0.1
368.2,267.8,-0.0
370.1,267.7,1.1
370.8,267.8,0.2
348.1,268.5,-4.9
348.1,268.9,-4.9
347.2,268.5,-5.0
347.3,268.9,-4.9
346.5,268.5,-5.1
346.5,268.9,-5.0
346.8,268.5,-5.0
346.9,268.9,-5.0
347.7,268.5,-4.9
347.7,268.9,-4.9
367.6,267.9,-1.1
372.9,267.9,-2.6
372.9,268.3,-2.6
366.9,268.6,-5.1
350.8,268.9,-6.6
349.3,268.9,-5.7
345.8,269.0,-6.1
344.5,269.0,-6.2
344.0,269.1,-6.2
344.9,269.0,-6.2
345.3,269.0,-6.1
346.2,269.0,-6.0
348.8,269.0,-5.8
349.7,268.9,-5.7
350.1,268.9,-5.7
343.3,269.1,-7.3
342.0,269.1,-7.4
340.7,269.1,-7.6
341.1,269.1,-7.5
341.6,269.1,-7.5
342.4,269.1,-7.4
342.9,269.1,-7.4
343.8,269.1,-7.3
351.3,268.9,-6.6
351.7,268.9,-6.5
367.3,268.5,-5.1
366.8,268.2,-5.2
351.7,268.5,-6.6
350.1,268.4,-5.7
348.8,268.5,-5.8
345.2,268.5,-6.2
344.0,268.6,-6.3
344.5,268.6,-6.2
344.9,268.5,-6.2
345.7,268.5,-6.1
346.1,268.5,-6.1
349.3,268.4,-5.8
349.7,268.4,-5.8
344.1,268.7,-7.3
342.9,268.7,-7.4
341.6,268.7,-7.5
340.2,268.7,-7.6
339.3,268.8,-7.7
339.8,268.8,-7.7
340.7,268.7,-7.6
341.1,268.7,-7.6
342.0,268.7,-7.5
342.4,268.7,-7.4
343.3,268.7,-7.4
343.7,268.7,-7.3
344.6,268.6,-7.2
350.8,268.5,-6.7
351.3,268.5,-6.6
352.2,268.5,-6.5
352.6,268.5,-6.5
374.4,268.0,-4.5
233.6,270.0,-7.5
231.9,270.0,-6.7
230.6,270.0,-6.8
230.1,270.0,-6.9
231.0,270.0,-6.8
231.4,270.0,-6.7
232.3,270.1,-7.6
233.1,270.0,-7.6
374.4,268.4,-4.4
366.2,268.7,-6.2
354.2,268.9,-7.3
339.1,269.3,-8.7
338.6,269.3,-8.8
353.3,268.9,-7.4
353.8,268.9,-7.3
354.7,268.9,-7.3
365.8,268.7,-6.2
366.7,268.7,-6.1
366.7,268.2,-6.2
355.1,268.4,-7.3
353.8,268.4,-7.4
338.6,268.8,-8.8
339.1,268.8,-8.8
353.3,268.4,-7.4
354.2,268.4,-7.4
354.7,268.4,-7.3
365.8,268.2,-6.3
366.2,268.2,-6.2
375.6,268.0,-5.4
